date,lat,description,pubDate,title,content,link,guid,long
"2015-10-24T18:30:00-04:00","33.97279","<p>Dinner, Movie and Discussion in Playa VistaScholarship Fundraising Event!Date: Saturday, October 24, 6:30 pmHost: Deborah Arrindell '79Donation: $60 per person or $100 per coupleLimit: 25 guestsCornellians have always loved the movies.Enjoy fresh Maine lobster on a yummy split bun with either butter or seasoned mayo and other delicious sides while experiencing Maine Root handcrafted beverages. We will dine in the sleek community room in Deborah's Playa Vista apartment complex while watching the riveting 1973 drama Dont Look Now .Donald Sutherland and Julie Christie mesmerize as a married couple on an extended trip to Venice following a family tragedy. While in that elegantly decaying city, they have a series of inexplicable, terrifying and increasingly dangerous experiences. A masterpiece from Nicolas Roeg, Dont Look Now , adapted from a story by Daphne du Maurier, is a brilliantly disturbing tale of the supernatural, as renowned for its innovative editing and haunting cinematography as its naturalistic eroticism and unforgettable climax and denouement, one of the great endings in horror history.Leading the post-viewing discussion will be Karen Stetler '83, who works for The Criterion Collection, a company that packages hundreds of classic movies for film buffs. For Dont Look Now she worked on interviews dealing with the making of the film and produced a new piece, a conversation between the film's editor Graeme Clifford (director of Francis , 1982) and Bobbie O'Steen, a film writer and historian.Karen has also worked on the original ""Director Approved"" laserdisc release of Martin Scorsese's Raging Bull as well as ""director approved"" editions of Robert Altman's Short Cuts , David Cronenberg's Dead Ringers , Terry Gilliam's Brazil, Roman Polanski's Knife in the Water</p><p><a href=""http://events.cornell.edu/event/cornell_club_of_los_angeles_-_dinner_movie_and_discussion"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20Cornell%20Club%20of%20Los%20Angeles%20-%20Dinner,%20Movie%20and%20Discussion&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%2024,%202015%0A%0ADescription:%0ADinner,%20Movie%20and%20Discussion%20in%20Playa%20VistaScholarship%20Fundraising%20Event!Date:%20Saturday,%20October%2024,%206:30%20pmHost:%20Deborah%20Arrindell%20'79Donation:%20$60%20per%20person%20or%20$100%20per%20coupleLimit:%2025%20guestsCornellians%20have%20always%20loved%20the%20movies.Enjoy%20fresh%20Maine%20lobster%20on%20a%20yummy%20split%20bun%20with%20either%20butter%20or%20seasoned%20mayo%20and%20other%20delicious%20sides%20while%20experiencing%20Maine%20Root%20handcrafted%20beverages.%20We%20will%20dine%20in%20the%20sleek%20community%20room%20in%20Deborah's%20Playa%20Vista%20apartment%20complex%20while%20watching%20the%20riveting%201973%20drama%20Don%E2%80%99t%20Look%20Now%20.Donald%20Sutherland%20and%20Julie%20Christie%20mesmerize%20as%20a%20married%20couple%20on%20an%20extended%20trip%20to%20Venice%20following%20a%20family%20tragedy.%20While%20in%20that%20elegantly%20decaying%20city,%20they%20have%20a%20series%20of%20inexplicable,%20terrifying%20and%20increasingly%20dangerous%20experiences.%20A%20masterpiece%20from%20Nicolas%20Roeg,%20Don%E2%80%99t%20Look%20Now%20,%20adapted%20from%20a%20story%20by%20Daphne%20du%20Maurier,%20is%20a%20brilliantly%20disturbing%20tale%20of%20the%20supernatural,%20as%20renowned%20for%20its%20innovative%20editing%20and%20haunting%20cinematography%20as%20its%20naturalistic%20eroticism%20and%20unforgettable%20climax%20and%20denouement,%20one%20of%20the%20great%20endings%20in%20horror%20history.Leading%20the%20post-viewing%20discussion%20will%20be%20Karen%20Stetler%20'83,%20who%20works%20for%20The%20Criterion%20Collection,%20a%20company%20that%20packages%20hundreds%20of%20classic%20movies%20for%20film%20buffs.%20For%20Don%E2%80%99t%20Look%20Now%20she%20worked%20on%20interviews%20dealing%20with%20the%20making%20of%20the%20film%20and%20produced%20a%20new%20piece,%20a%20conversation%20between%20the%20film's%20editor%20Graeme%20Clifford%20(director%20of%20Francis%20,%201982)%20and%20Bobbie%20O'Steen,%20a%20film%20writer%20and%20historian.Karen%20has%20also%20worked%20on%20the%20original%20%22Director%20Approved%22%20laserdisc%20release%20of%20Martin%20Scorsese's%20Raging%20Bull%20as%20well%20as%20%22director%20approved%22%20editions%20of%20Robert%20Altman's%20Short%20Cuts%20,%20David%20Cronenberg's%20Dead%20Ringers%20,%20Terry%20Gilliam's%20Brazil,%20Roman%20Polanski's%20Knife%20in%20the%20Water%0A%0Ahttp://events.cornell.edu/event/cornell_club_of_los_angeles_-_dinner_movie_and_discussion%0A"">Email this event</a></a></p>","Sat, 24 Oct 2015 18:30:00 -0400","Oct 24, 2015: Cornell Club of Los Angeles - Dinner, Movie and Discussion at Playa Vista, CA",None,"http://events.cornell.edu/event/cornell_club_of_los_angeles_-_dinner_movie_and_discussion","tag:localist.com,2008:EventInstance_1484654","-118.427578"
"2015-10-24T19:00:00-04:00","42.449234","<p>Society for India's Diya Jale is North America's Longest Running Diwali Show. It is a great way to enjoy all South Asian music, dance, and culture! This show features over 15 performances including Cornell Bhangra, Big Red Raas, Cornell Yamatai, Class Dances, and our special guest act CMU's Deewane. All proceeds are donated to Swami Vivekananda Youth Movement, an organization dedicated to improving the well-being of Indian Society.</p><p><a href=""http://events.cornell.edu/event/diya_jale_2015"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20Diya%20Jale%202015&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%2024,%202015%0A%0ADescription:%0ASociety%20for%20India's%20Diya%20Jale%20is%20North%20America's%20Longest%20Running%20Diwali%20Show.%20It%20is%20a%20great%20way%20to%20enjoy%20all%20South%20Asian%20music,%20dance,%20and%20culture!%20This%20show%20features%20over%2015%20performances%20including%20Cornell%20Bhangra,%20Big%20Red%20Raas,%20Cornell%20Yamatai,%20Class%20Dances,%20and%20our%20special%20guest%20act%20CMU's%20Deewane.%20All%20proceeds%20are%20donated%20to%20Swami%20Vivekananda%20Youth%20Movement,%20an%20organization%20dedicated%20to%20improving%20the%20well-being%20of%20Indian%20Society.%0A%0Ahttp://events.cornell.edu/event/diya_jale_2015%0A"">Email this event</a></a></p>","Sat, 24 Oct 2015 19:00:00 -0400","Oct 24, 2015: Diya Jale 2015 at Bailey Hall",None,"http://events.cornell.edu/event/diya_jale_2015","tag:localist.com,2008:EventInstance_1559417","-76.480148"
"2015-10-24T19:00:00-04:00","42.446495","<p>1958 > USA > Directed by Orson Welles With Charlton Heston, Janet Leigh, Orson Welles, Marlene Dietrich This film noir crime thriller set on the U.S.-Mexico border is widely regarded as one of Welles's best films, particularly after its 1998 restoration, based on a 58-page memo Welles wrote to Universal Studios after he was effectively barred from editing his work. The famous three and a half minute tracking shot that opens the film is worth the price of admission. 1 hr 51 min</p><p><a href=""http://events.cornell.edu/event/touch_of_evil"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20Touch%20of%20Evil&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%2024,%202015%0A%0ADescription:%0A1958%20%3E%20USA%20%3E%20Directed%20by%20Orson%20Welles%20With%20Charlton%20Heston,%20Janet%20Leigh,%20Orson%20Welles,%20Marlene%20Dietrich%20This%20film%20noir%20crime%20thriller%20set%20on%20the%20U.S.-Mexico%20border%20is%20widely%20regarded%20as%20one%20of%20Welles's%20best%20films,%20particularly%20after%20its%201998%20restoration,%20based%20on%20a%2058-page%20memo%20Welles%20wrote%20to%20Universal%20Studios%20after%20he%20was%20effectively%20barred%20from%20editing%20his%20work.%20The%20famous%20three%20and%20a%20half%20minute%20tracking%20shot%20that%20opens%20the%20film%20is%20worth%20the%20price%20of%20admission.%201%20hr%2051%20min%0A%0Ahttp://events.cornell.edu/event/touch_of_evil%0A"">Email this event</a></a></p>","Sat, 24 Oct 2015 19:00:00 -0400","Oct 24, 2015: Touch of Evil at Willard Straight Theatre",None,"http://events.cornell.edu/event/touch_of_evil","tag:localist.com,2008:EventInstance_1476752","-76.485542"
"2015-10-24T20:00:00-04:00","42.446396","<p>Scriabin Centenary Concerts:  features part 2 of the complete piano sonatas, with Xak Bjerken, Becky Lu, Ryan MacEvoy McCullough, Miri Yampolsky, Andrew Zhou, and Ithaca Colleges Dmitri Novgorodsky.  Sponsored by the Westfield Center for Historical Keyboard Studies with support from the Department of Music.</p><p><a href=""http://events.cornell.edu/event/cu_music_scriabin_centenary_concert2"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20CU%20Music:%20Scriabin%20Centenary2&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%2024,%202015%0A%0ADescription:%0AScriabin%20Centenary%20Concerts:%20%20features%20part%202%20of%20the%20complete%20piano%20sonatas,%20with%20Xak%20Bjerken,%20Becky%20Lu,%20Ryan%20MacEvoy%20McCullough,%20Miri%20Yampolsky,%20Andrew%20Zhou,%20and%20Ithaca%20College%E2%80%99s%20Dmitri%20Novgorodsky.%20%20Sponsored%20by%20the%20Westfield%20Center%20for%20Historical%20Keyboard%20Studies%20with%20support%20from%20the%20Department%20of%20Music.%0A%0Ahttp://events.cornell.edu/event/cu_music_scriabin_centenary_concert2%0A"">Email this event</a></a></p>","Sat, 24 Oct 2015 20:00:00 -0400","Oct 24, 2015: CU Music: Scriabin Centenary2 at Barnes Hall",None,"http://events.cornell.edu/event/cu_music_scriabin_centenary_concert2","tag:localist.com,2008:EventInstance_1385147","-76.484344"
"2015-10-24T21:30:00-04:00","42.446495","<p>2015 > USA > Directed by Peyton Reed With Paul Rudd, Michael Douglas, Evangeline Lily Marvel's ""science-fiction, action-heist, superhero comedy soap opera"" (Empire) is ""a delightfully weird little movie that has no business working this well."" (Hitfix) More at marvel.com/antman#/antview 1 hr 55 min</p><p><a href=""http://events.cornell.edu/event/ant-man"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20Ant-Man&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%2024,%202015%0A%0ADescription:%0A2015%20%3E%20USA%20%3E%20Directed%20by%20Peyton%20Reed%20With%20Paul%20Rudd,%20Michael%20Douglas,%20Evangeline%20Lily%20Marvel's%20%22science-fiction,%20action-heist,%20superhero%20comedy%20soap%20opera%22%20(Empire)%20is%20%22a%20delightfully%20weird%20little%20movie%20that%20has%20no%20business%20working%20this%20well.%22%20(Hitfix)%20More%20at%20marvel.com/antman%23/antview%201%20hr%2055%20min%0A%0Ahttp://events.cornell.edu/event/ant-man%0A"">Email this event</a></a></p>","Sat, 24 Oct 2015 21:30:00 -0400","Oct 24, 2015: Ant-Man at Willard Straight Theatre",None,"http://events.cornell.edu/event/ant-man","tag:localist.com,2008:EventInstance_1476651","-76.485542"
"2015-10-25T10:00:00-04:00","42.450729","<p>The Johnson Museum is presenting the first museum exhibition of drawings by Kurt Vonnegut, from the collection of his daughter Nanette, in conjunction with the campus and community reading of Slaughterhouse-Five, Cornells 2015 New Student Reading Project selection.</p><p>This exhibition includes more than thirty drawings from the 1980s that Vonnegut himself deemed as rare as exotic postage stamps, offering another way of getting to know this beloved, quixotic author.</p><p><a href=""http://events.cornell.edu/event/so_it_goes_drawings_by_kurt_vonnegut"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20%22So%20it%20goes%22:%20Drawings%20by%20Kurt%20Vonnegut&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%2025,%202015%0A%0ADescription:%0AThe%20Johnson%20Museum%20is%20presenting%20the%20first%20museum%20exhibition%20of%20drawings%20by%20Kurt%20Vonnegut,%20from%20the%20collection%20of%20his%20daughter%20Nanette,%20in%20conjunction%20with%20the%20campus%20and%20community%20reading%20of%20Slaughterhouse-Five,%20Cornell%E2%80%99s%202015%20New%20Student%20Reading%20Project%20selection.%0A%0AThis%20exhibition%20includes%20more%20than%20thirty%20drawings%20from%20the%201980s%20that%20Vonnegut%20himself%20deemed%20%E2%80%9Cas%20rare%20as%20exotic%20postage%20stamps,%E2%80%9D%20offering%20another%20way%20of%20getting%20to%20know%20this%20beloved,%20quixotic%20author.%0A%0Ahttp://events.cornell.edu/event/so_it_goes_drawings_by_kurt_vonnegut%0A"">Email this event</a></a></p>","Sun, 25 Oct 2015 10:00:00 -0400","Oct 25, 2015: ""So it goes"": Drawings by Kurt Vonnegut at Johnson Museum of Art",None,"http://events.cornell.edu/event/so_it_goes_drawings_by_kurt_vonnegut","tag:localist.com,2008:EventInstance_1485338","-76.486069"
"2015-10-25T10:00:00-04:00","42.450729","<p>This series of simultaneous screenings will highlight film and video works by Gordon Matta-Clark, Class of 1968. His radical explorations into space and structure, which he referred to as Anarchitecture, involved a literal undoing of structures.</p><p><a href=""http://events.cornell.edu/event/cuts_video_works_by_gordon_matta-clark"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20CUTS:%20Video%20Works%20by%20Gordon%20Matta-Clark&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%2025,%202015%0A%0ADescription:%0AThis%20series%20of%20simultaneous%20screenings%20will%20highlight%20film%20and%20video%20works%20by%20Gordon%20Matta-Clark,%20Class%20of%201968.%20His%20radical%20explorations%20into%20space%20and%20structure,%20which%20he%20referred%20to%20as%20%E2%80%9CAnarchitecture,%E2%80%9D%20involved%20a%20literal%20undoing%20of%20structures.%0A%0Ahttp://events.cornell.edu/event/cuts_video_works_by_gordon_matta-clark%0A"">Email this event</a></a></p>","Sun, 25 Oct 2015 10:00:00 -0400","Oct 25, 2015: CUTS: Video Works by Gordon Matta-Clark at Johnson Museum of Art",None,"http://events.cornell.edu/event/cuts_video_works_by_gordon_matta-clark","tag:localist.com,2008:EventInstance_1485764","-76.486069"
"2015-10-25T10:00:00-04:00","42.450729","<p>Taiwanese artist Huang Hsin-chiens installation combines everyday objects with real-time video and virtual stereoscopic computer-generated animation to explore memory, dreams, and what lies beneath the surface of consciousness. In a space configured to evoke an interrogation room, visitors will find a display of four objects that once belonged to Huangs father and that trigger childhood memories of the artists past, resonating in the present through his own relationship with his young son. Through these rather mundane objects and seemingly innocuous experiences Huang explores the cross-generational perspective and deep emotional impact of simultaneously being both father and son.</p><p>Visitors are invited to investigate the objects and their history from the vantage point of an interrogator. When wearing 3-D glasses, one can see the objects organically evolve in surprising ways that hover between reality and the virtual, decay and rebirth, memory and imagination.</p><p><a href=""http://events.cornell.edu/event/huang_hsin-chien_the_inheritance"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20Huang%20Hsin-chien:%20The%20Inheritance&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%2025,%202015%0A%0ADescription:%0ATaiwanese%20artist%20Huang%20Hsin-chien%E2%80%99s%20installation%20combines%20everyday%20objects%20with%20real-time%20video%20and%20virtual%20stereoscopic%20computer-generated%20animation%20to%20explore%20memory,%20dreams,%20and%20what%20lies%20beneath%20the%20surface%20of%20consciousness.%20In%20a%20space%20configured%20to%20evoke%20an%20interrogation%20room,%20visitors%20will%20find%20a%20display%20of%20four%20objects%20that%20once%20belonged%20to%20Huang%E2%80%99s%20father%20and%20that%20trigger%20childhood%20memories%20of%20the%20artist%E2%80%99s%20past,%20resonating%20in%20the%20present%20through%20his%20own%20relationship%20with%20his%20young%20son.%20Through%20these%20rather%20mundane%20objects%20and%20seemingly%20innocuous%20experiences%20Huang%20explores%20the%20cross-generational%20perspective%20and%20deep%20emotional%20impact%20of%20simultaneously%20being%20both%20father%20and%20son.%0A%0AVisitors%20are%20invited%20to%20investigate%20the%20objects%20and%20their%20history%20from%20the%20vantage%20point%20of%20an%20interrogator.%20When%20wearing%203-D%20glasses,%20one%20can%20see%20the%20objects%20organically%20evolve%20in%20surprising%20ways%20that%20hover%20between%20reality%20and%20the%20virtual,%20decay%20and%20rebirth,%20memory%20and%20imagination.%0A%0Ahttp://events.cornell.edu/event/huang_hsin-chien_the_inheritance%0A"">Email this event</a></a></p>","Sun, 25 Oct 2015 10:00:00 -0400","Oct 25, 2015: Huang Hsin-chien: The Inheritance at Johnson Museum of Art",None,"http://events.cornell.edu/event/huang_hsin-chien_the_inheritance","tag:localist.com,2008:EventInstance_1486270","-76.486069"
"2015-10-25T10:00:00-04:00","42.450729","<p>Prints were an early method of communication that had an incalculable effect on human knowledge--as revolutionary as Gutenbergs invention of movable type. This impact still resonates today at the Johnson, where our print collection is used extensively to teach in all disciplines across the university.</p><p>This exhibition presents a selection of prints from the very beginning of the media to the present day, from masterworks by Drer and Rembrandt to exciting contemporary prints by todays international artists.</p><p><a href=""http://events.cornell.edu/event/imprintin_print"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20Imprint/In%20Print&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%2025,%202015%0A%0ADescription:%0APrints%20were%20an%20early%20method%20of%20communication%20that%20had%20an%20incalculable%20effect%20on%20human%20knowledge--as%20revolutionary%20as%20Gutenberg%E2%80%99s%20invention%20of%20movable%20type.%20This%20impact%20still%20resonates%20today%20at%20the%20Johnson,%20where%20our%20print%20collection%20is%20used%20extensively%20to%20teach%20in%20all%20disciplines%20across%20the%20university.%0A%0AThis%20exhibition%20presents%20a%20selection%20of%20prints%20from%20the%20very%20beginning%20of%20the%20media%20to%20the%20present%20day,%20from%20masterworks%20by%20D%C3%BCrer%20and%20Rembrandt%20to%20exciting%20contemporary%20prints%20by%20today%E2%80%99s%20international%20artists.%0A%0Ahttp://events.cornell.edu/event/imprintin_print%0A"">Email this event</a></a></p>","Sun, 25 Oct 2015 10:00:00 -0400","Oct 25, 2015: Imprint/In Print at Johnson Museum of Art",None,"http://events.cornell.edu/event/imprintin_print","tag:localist.com,2008:EventInstance_1478673","-76.486069"
"2015-10-25T10:00:00-04:00","42.450729","<p>James Siena, Class of 1979, is best known for densely patterned paintings, drawings, and prints that are based on strict self-imposed guidelines and tend to invoke systems and sequences reminiscent of computer software programs. Labyrinthian Structures presents a selection of his varied prints from the Museums permanent collection along with three recent bamboo and string sculptures to explore the dialogues between these different expressions.</p><p><a href=""http://events.cornell.edu/event/james_siena_labyrinthian_structures"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20James%20Siena:%20Labyrinthian%20Structures&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%2025,%202015%0A%0ADescription:%0AJames%20Siena,%20Class%20of%201979,%20is%20best%20known%20for%20densely%20patterned%20paintings,%20drawings,%20and%20prints%20that%20are%20based%20on%20strict%20self-imposed%20guidelines%20and%20tend%20to%20invoke%20systems%20and%20sequences%20reminiscent%20of%20computer%20software%20programs.%20Labyrinthian%20Structures%20presents%20a%20selection%20of%20his%20varied%20prints%20from%20the%20Museum%E2%80%99s%20permanent%20collection%20along%20with%20three%20recent%20bamboo%20and%20string%20sculptures%20to%20explore%20the%20dialogues%20between%20these%20different%20expressions.%0A%0Ahttp://events.cornell.edu/event/james_siena_labyrinthian_structures%0A"">Email this event</a></a></p>","Sun, 25 Oct 2015 10:00:00 -0400","Oct 25, 2015: James Siena: Labyrinthian Structures at Johnson Museum of Art",None,"http://events.cornell.edu/event/james_siena_labyrinthian_structures","tag:localist.com,2008:EventInstance_1485558","-76.486069"
"2015-10-25T10:00:00-04:00","42.450729","<p>The City takes a look at how photographers have responded to the urban environment in the last century, depicting cityscapes and slices of life in New York and Los Angeles, illustrating the immense differences between the development of East versus West Coast cities.</p><p><a href=""http://events.cornell.edu/event/the_city_works_from_the_collection"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20The%20City:%20Works%20from%20the%20Collection&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%2025,%202015%0A%0ADescription:%0AThe%20City%20takes%20a%20look%20at%20how%20photographers%20have%20responded%20to%20the%20urban%20environment%20in%20the%20last%20century,%20depicting%20cityscapes%20and%20slices%20of%20life%20in%20New%20York%20and%20Los%20Angeles,%20illustrating%20the%20immense%20differences%20between%20the%20development%20of%20East%20versus%20West%20Coast%20cities.%0A%0Ahttp://events.cornell.edu/event/the_city_works_from_the_collection%0A"">Email this event</a></a></p>","Sun, 25 Oct 2015 10:00:00 -0400","Oct 25, 2015: The City: Works from the Collection at Johnson Museum of Art",None,"http://events.cornell.edu/event/the_city_works_from_the_collection","tag:localist.com,2008:EventInstance_1485664","-76.486069"
"2015-10-25T13:00:00-04:00","42.448257","<p>Looking for tools to handle challenging classroom situations? This workshop will introduce participants to strategies for recognizing and dealing with a range of interpersonal challenges, including student learning difficulties, personality conflicts, classroom management, and emotional or psychological issues. The workshop will present information about resources at Cornell that exist to aid students in distress.</p><p>GET SET teaching workshops for graduate students and post docs are developed and led by CTE's graduate fellows. This workshop is part of the ""Understanding Undergraduate Learners"" certificate category.</p><p>Open to all Cornell graduate students, post docs, and TAs. Click here to register online.</p><p><a href=""http://events.cornell.edu/event/effectively_dealing_with_challenging_classroom_situations_4783"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20Effectively%20Dealing%20with%20Challenging%20Classroom%20Situations&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%2025,%202015%0A%0ADescription:%0ALooking%20for%20tools%20to%20handle%20challenging%20classroom%20situations?%20This%20workshop%20will%20introduce%20participants%20to%20strategies%20for%20recognizing%20and%20dealing%20with%20a%20range%20of%20interpersonal%20challenges,%20including%20student%20learning%20difficulties,%20personality%20conflicts,%20classroom%20management,%20and%20emotional%20or%20psychological%20issues.%20The%20workshop%20will%20present%20information%20about%20resources%20at%20Cornell%20that%20exist%20to%20aid%20students%20in%20distress.%0A%0AGET%20SET%20teaching%20workshops%20for%20graduate%20students%20and%20post%20docs%20are%20developed%20and%20led%20by%20CTE's%20graduate%20fellows.%20This%20workshop%20is%20part%20of%20the%20%22Understanding%20Undergraduate%20Learners%22%20certificate%20category.%0A%0AOpen%20to%20all%20Cornell%20graduate%20students,%20post%20docs,%20and%20TAs.%20Click%20here%20to%20register%20online.%0A%0Ahttp://events.cornell.edu/event/effectively_dealing_with_challenging_classroom_situations_4783%0A"">Email this event</a></a></p>","Sun, 25 Oct 2015 13:00:00 -0400","Oct 25, 2015: Effectively Dealing with Challenging Classroom Situations at Plant Science Building",None,"http://events.cornell.edu/event/effectively_dealing_with_challenging_classroom_situations_4783","tag:localist.com,2008:EventInstance_1464638","-76.477287"
"2015-10-25T14:00:00-04:00","29.972367","<p>The annual Opera event is coming up this fall. RSVP today to save your seat. Please see details below regarding costs, times, and RSVP contact.WHAT: HGO matinee performance of ""Tosca""WHEN: Sunday, October 25th at 2:00 pmNEEDED: RSVPs to Jack Mackie '66 by June 15th.Checks payable to CAAGH will be due by August 20th.PRICING ESTIMATES:Guaranteed orchestra: $50-$65Grand Tier: $40-$55If more than 10 group tickets, we will get 10% discountIf more than 20 tickets, we get 20% offFINAL ticket prices will be available in August (there have been recent changes in HGO marketing / sales staff)As in the past, pick up tickets at ""will call"", starting at 12:30 pm the day of performanceUp to 4-6 tickets will be contiguous, but if 15-25 in our group, we will not have contiguous seatingRSVP to Jack Mackie '66 - (a) how many tickets and (b) <a href=""mailto:wherejack71texas@gmail.com281"">wherejack71texas@gmail.com281</a> 496-1806 H</p><p><a href=""http://events.cornell.edu/event/cornell_alumni_association_of_greater_houston_-_annual_opera_event"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20Cornell%20Alumni%20Association%20of%20Greater%20Houston%20-%20Annual%20Opera%20Event&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%2025,%202015%0A%0ADescription:%0AThe%20annual%20Opera%20event%20is%20coming%20up%20this%20fall.%20RSVP%20today%20to%20save%20your%20seat.%20Please%20see%20details%20below%20regarding%20costs,%20times,%20and%20RSVP%20contact.WHAT:%20HGO%20matinee%20performance%20of%20%22Tosca%22WHEN:%20Sunday,%20October%2025th%20at%202:00%20pmNEEDED:%20RSVPs%20to%20Jack%20Mackie%20'66%20by%20June%2015th.Checks%20payable%20to%20CAAGH%20will%20be%20due%20by%20August%2020th.PRICING%20ESTIMATES:Guaranteed%20orchestra:%20$50-$65Grand%20Tier:%20$40-$55If%20more%20than%2010%20group%20tickets,%20we%20will%20get%2010%25%20discountIf%20more%20than%2020%20tickets,%20we%20get%2020%25%20offFINAL%20ticket%20prices%20will%20be%20available%20in%20August%20(there%20have%20been%20recent%20changes%20in%20HGO%20marketing%20/%20sales%20staff)As%20in%20the%20past,%20pick%20up%20tickets%20at%20%22will%20call%22,%20starting%20at%2012:30%20pm%20the%20day%20of%20performanceUp%20to%204-6%20tickets%20will%20be%20contiguous,%20but%20if%2015-25%20in%20our%20group,%20we%20will%20not%20have%20contiguous%20seatingRSVP%20to%20Jack%20Mackie%20'66%20-%20(a)%20how%20many%20tickets%20and%20(b)%20wherejack71texas@gmail.com281%20496-1806%20H%0A%0Ahttp://events.cornell.edu/event/cornell_alumni_association_of_greater_houston_-_annual_opera_event%0A"">Email this event</a></a></p>","Sun, 25 Oct 2015 14:00:00 -0400","Oct 25, 2015: Cornell Alumni Association of Greater Houston - Annual Opera Event at Houston, TX",None,"http://events.cornell.edu/event/cornell_alumni_association_of_greater_houston_-_annual_opera_event","tag:localist.com,2008:EventInstance_1373860","-95.137995"
"2015-10-25T15:00:00-04:00","42.446396","<p>Scriabin Centenary Concerts:  guest pianist Stanislav Ioudenitch, Gold Medalist of the 2001 Van Cliburn International Piano Competition, presents music of Scriabin, Chopin, and Rachmaninoff.  Sponsored by the Westfield Center for Historical Keyboard Studies with support from the Department of Music.</p><p><a href=""http://events.cornell.edu/event/cu_music_scriabin_centenary_concert3"">View on site</a> | <a href=""mailto:?subject=I%20found%20an%20interesting%20event:%20CU%20Music:%20Scriabin%20Centenary3&amp;body=I%20found%20an%20interesting%20event%20you%20may%20like:%0A%0A%0ADate:%20Oct%2025,%202015%0A%0ADescription:%0AScriabin%20Centenary%20Concerts:%20%20guest%20pianist%20Stanislav%20Ioudenitch,%20Gold%20Medalist%20of%20the%202001%20Van%20Cliburn%20International%20Piano%20Competition,%20presents%20music%20of%20Scriabin,%20Chopin,%20and%20Rachmaninoff.%20%20Sponsored%20by%20the%20Westfield%20Center%20for%20Historical%20Keyboard%20Studies%20with%20support%20from%20the%20Department%20of%20Music.%0A%0Ahttp://events.cornell.edu/event/cu_music_scriabin_centenary_concert3%0A"">Email this event</a></a></p>","Sun, 25 Oct 2015 15:00:00 -0400","Oct 25, 2015: CU Music: Scriabin Centenary3 at Barnes Hall",None,"http://events.cornell.edu/event/cu_music_scriabin_centenary_concert3","tag:localist.com,2008:EventInstance_1384929","-76.484344"
